minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
14,Chelsea,0,0.4342717733234167,0.647877090573101,0.29363144942119546,0.05320506594270024,0.005013809441437384,0.0002725846215658967,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
14,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
15,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
15,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
15,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
15,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
15,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
16,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
16,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
16,Chelsea,0,0.4342717733234167,0.6352424602283266,0.3015253822942876,0.05727798474706116,0.005635901846831155,0.00031827088349345445,14': Shot by Estêvão worth 0.09 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
