,match_id,minute,h_a,xG,result,x,y,player,shot_type,last_action
1009,28822,44,h,0.046683862805366516,ShotOnPost,0.8,0.225,Loum Tchaouna,LeftFoot,Standard
1010,28822,44,h,0.02126903086900711,MissedShots,0.8930000305175781,0.44599998474121094,Maxime Estève,Head,Aerial
1011,28822,44,h,0.03489569202065468,BlockedShot,0.9209999847412109,0.2929999923706055,Lyle Foster,RightFoot,Rebound
1012,28822,45,h,0.0993557944893837,SavedShot,0.8619999694824219,0.43599998474121093,Jaidon Anthony,RightFoot,Pass
1013,28822,57,h,0.01673516072332859,SavedShot,0.7830000305175782,0.7319999694824219,Jaidon Anthony,RightFoot,TakeOn
1014,28822,63,h,0.05264423415064812,MissedShots,0.9230000305175782,0.4779999923706055,Maxime Estève,Head,Aerial
1015,28822,74,h,0.05270278826355934,MissedShots,0.9219999694824219,0.48700000762939455,Hjalmar Ekdal,Head,Aerial
1016,28822,92,h,0.074290931224823,BlockedShot,0.9130000305175782,0.4470000076293945,Zian Flemming,LeftFoot,Foul
1017,28822,92,h,0.3998783230781555,SavedShot,0.955999984741211,0.3840000152587891,Hjalmar Ekdal,RightFoot,None
1018,28822,1,a,0.06084294989705086,Goal,0.875,0.395,Neco Williams,RightFoot,None
1019,28822,12,a,0.011339347809553146,BlockedShot,0.7119999694824218,0.749000015258789,Oleksandr Zinchenko,LeftFoot,Pass
1020,28822,16,a,0.014094803482294083,SavedShot,0.7040000152587891,0.6730000305175782,Oleksandr Zinchenko,LeftFoot,Pass
1021,28822,17,a,0.03983639180660248,SavedShot,0.765,0.4809999847412109,Dilane Bakwa,LeftFoot,BallRecovery
1022,28822,28,a,0.05544506758451462,SavedShot,0.8730000305175781,0.3139999961853027,Dilane Bakwa,LeftFoot,Pass
1023,28822,32,a,0.12305343151092529,SavedShot,0.8919999694824219,0.5079999923706054,Chris Wood,RightFoot,Pass
1024,28822,35,a,0.016963817179203033,MissedShots,0.740999984741211,0.30100000381469727,Neco Williams,RightFoot,Pass
1025,28822,39,a,0.014871579594910145,BlockedShot,0.8209999847412109,0.705,Oleksandr Zinchenko,LeftFoot,Aerial
1026,28822,39,a,0.04042156785726547,BlockedShot,0.8059999847412109,0.5890000152587891,Morgan Gibbs-White,RightFoot,Rebound
1027,28822,53,a,0.10997253656387329,MissedShots,0.95,0.5740000152587891,Chris Wood,RightFoot,Cross
1028,28822,66,a,0.023048534989356995,BlockedShot,0.8030000305175782,0.7140000152587891,Douglas Luiz,RightFoot,Pass
1029,28822,77,a,0.03826466575264931,SavedShot,0.8930000305175781,0.46099998474121096,Igor Jesus,Head,Aerial
1030,28822,80,a,0.04752502590417862,SavedShot,0.8569999694824219,0.40400001525878904,Neco Williams,RightFoot,Cross
1031,28822,82,a,0.05121012032032013,BlockedShot,0.8540000152587891,0.6759999847412109,Elliot Anderson,RightFoot,TakeOn
1032,28822,82,a,0.09371966868638992,BlockedShot,0.915,0.42700000762939455,Arnaud Kalimuendo Muinga,RightFoot,None
