minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,code
25,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.3447719060144179,0.5437722441356797,0.10702711921249637,0.004378300422254093,5.04302151518754e-05,BREMUN20250927
25,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.18905630998820822,0.6648800941345643,0.14018783823114367,0.005808517359214598,6.724028686924121e-05,BREMUN20250927
25,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
26,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
26,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
26,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
26,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
26,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
27,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
27,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
27,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
27,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
27,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
28,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
28,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
28,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
28,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
28,Brentford,2,1.6362757086753845,0.11281533419533409,0.3438894818174293,0.3617150656576418,0.15736437777570772,0.0242157405538872,Manchester United,1,1.1547374629559026,0.03334071396199851,0.7859879441334489,0.17334855724979098,0.007238734296175104,8.405035858660703e-05,BREMUN20250927
